tconst,originalTitle,weightedAverageScales,soup
tt4126304,Cartel Land,0.7600454003375352,documentary nm1292648 nm8166127 nm7858356 nm8483522 nm8483523 nm8483524
tt4126438,The Ones Below,0.6588605416162515,drama thriller nm1016333 nm0993242 nm0607375 nm1304386 nm1285342 nm0277525
tt4126476,After,0.5768777505192675,drama romance nm1788310 nm6466214 nm2842005 nm9982544 nm4003553 nm6341784
tt4126568,Open Water 3: Cage Dive,0.5577540942303635,adventure drama horror nm4726966 nm3187567 nm4263442 nm4728788 nm5149187 nm7228719
tt4129428,Jagga Jasoos,0.681351051006557,action adventure comedy nm1397301 nm12886475 nm1633541 nm1229940 nm1384413 nm4765999 nm4668046
tt4129870,White Girl,0.6285723262830413,crime drama nm2559080 nm2838320 nm6891629 nm0058581 nm0553440 nm0636562
tt4130484,Demon House,0.5805976734023951,documentary horror mystery nm3189839 nm3189839 nm2986595 nm3711514 nm0846376 nm4283053
tt4131496,The Vanishing,0.6405672399120199,drama mystery thriller nm0638679 nm0611932 nm0124930 nm4104849 nm0507207 nm8874222
tt4131800,My Little Pony: The Movie,0.6594744112672067,adventure animation comedy nm2149505 nm1289434 nm0155693 nm0000630 nm0671567
tt4136056,The Seven Five,0.7497935778972217,biography crime documentary nm1183164 nm9512398 nm7173433 nm7173434 nm7173435 nm7173436
tt4136084,Florence Foster Jenkins,0.7264162341675234,biography comedy drama nm0001241 nm0000658 nm0000424 nm0374865 nm0272581 nm3616206
tt4136456,The Virtuoso,0.5821802443898371,action thriller nm0821406 nm0609845 nm0180411 nm0000164 nm0001556 nm0550371
tt4139124,Keanu,0.6668332858377315,action comedy crime nm1534595 nm1221047 nm1443502 nm1840504
tt4139588,Polar,0.6771747758479073,action thriller nm0959774 nm0586568 nm1227814 nm0935395 nm6699375 nm3382410
tt4139928,The Legend of Maula Jatt,0.8488564076090704,action drama fantasy nm2850440 nm2717565 nm4493060 nm4273857 nm3892419 nm3765596
tt4144190,Wiener-Dog,0.6440354857441751,comedy drama nm0001754 nm1950086 nm7436998 nm0504832 nm0000365 nm0001085
tt4144350,Cold Ground,0.5984598120409327,horror mystery sci-fi nm5141259 nm0709455 nm1273868 nm2314664 nm6864996 nm6864995
tt4145178,Listen to Me Marlon,0.7914168456615747,biography documentary nm2257147 nm0000008 nm0012245 nm0000934
tt4154664,Captain Marvel,0.7310628161601852,action adventure sci-fi nm1349818 nm0281396 nm0488953 nm0000168 nm0578853
tt4154756,Avengers: Infinity War,0.9027610506047068,action adventure sci-fi nm0751577 nm0751648 nm0000375 nm1165110 nm0749263
tt4154796,Avengers: Endgame,0.902809694265855,action adventure drama nm0751577 nm0751648 nm0000375 nm0262635 nm0749263
tt4154916,Replicas,0.5994735752510694,action drama sci-fi nm0618680 nm0000206 nm1404408 nm3042755 nm0651159 nm3492402
tt4157728,The Last Boy,0.5646023241872429,fantasy mystery sci-fi nm4678690 nm0331577 nm4157570 nm0347423 nm7961340 nm8232667
tt4158096,Free Fire,0.6766224372329903,action comedy crime nm1296554 nm1663205 nm0488953 nm2309517 nm0614165 nm0162281
tt4158624,3 Generations,0.6534834988280289,drama nm0217433 nm0915208 nm1102577 nm0000215 nm0004883 nm0256599
tt4158876,Other People,0.7125646792036331,comedy drama nm6287571 nm0687146 nm0788340 nm0925966 nm2654829 nm2295293
tt4160708,Don't Breathe,0.7622598699329983,crime horror thriller nm1793079 nm0002332 nm3994408 nm1910255 nm4683167 nm7608436
tt4163264,Nahang e Anbar,0.6715783193203365,comedy drama romance nm2206885 nm1471547 nm3350066 nm13607512 nm1282391 nm2790534
tt4168188,Chaar Sahibzaade,0.7651823972407689,animation history nm0062614 nm0700875 nm2102514 nm0062614
tt4169250,M.S. Dhoni: The Untold Story,0.847312448376945,biography drama sport nm14112827 nm3109770 nm3818286 nm6442009 nm7796669 nm0451600 nm1983214
tt4172430,13 Hours: The Secret Soldiers of Benghazi,0.7817606784873296,action drama history nm0000881 nm1024677 nm1032567 nm0197647 nm0219292 nm1047883
tt4176826,Er ist wieder da,0.7450242754184094,comedy drama fantasy nm1177494 nm0557908 nm8069181 nm8069182 nm8069183 nm3387284
tt4178092,The Gift,0.7506267412919962,drama mystery thriller nm0249291 nm0000867 nm0356017 nm0249291 nm2798112 nm0341377
tt4180560,Otherhood,0.6586560320507288,comedy nm0161330 nm0000291 nm0000099 nm0005031 nm0388933 nm3821405
tt4181052,Special Correspondents,0.6395118046994388,comedy nm0315041 nm0315041 nm0051509 nm0267812 nm0531808 nm0001629
tt4181782,The Crucifixion,0.5888072208377302,horror mystery thriller nm1164755 nm5824400 nm4353483 nm7312040 nm1312305 nm1741759
tt4183692,Woodlawn,0.6792213471085405,biography drama history nm3401779 nm2296528 nm6899488 nm0000276 nm0000685 nm0001367 nm0084153
tt4184878,Smosh: The Movie,0.4850862802904748,adventure comedy fantasy nm0935664 nm3597252 nm0655699 nm0085438 nm2744009 nm2699047
tt4185572,The Hunting Ground,0.7388810933867307,documentary nm0225269 nm7175207 nm7175206 nm1793197 nm7138822 nm7843809
tt4189442,Expelled,0.5719334240580783,comedy nm2078193 nm6811460 nm2397866 nm3096796 nm1426656 nm5155082
tt4190530,Anthropoid,0.7653558540122894,action drama history nm1193346 nm1946193 nm0614165 nm1340370 nm0379239 nm7649279
tt4191054,Strange Magic,0.6281551044355821,adventure animation comedy nm0003977 nm0939697 nm0445903 nm0155693 nm0748973 nm0001086
tt4191580,Meet the Blacks,0.5336993614974559,comedy horror nm1938064 nm0258402 nm1748489 nm5228245 nm2620667 nm0654139
tt4191702,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,0.6598665675477093,drama thriller nm0147737 nm0000152 nm0038988 nm0790688 nm0000114 nm3621561
tt4192740,Limonata,0.7624920761739725,comedy drama nm1778124 nm1249031 nm1763577 nm2985917 nm1444929 nm1419480
tt4193072,How to Build a Girl,0.6549474704540325,comedy nm0317328 nm2788156 nm11562661 nm10183690 nm0175916 nm6315389
tt4193394,Indignation,0.7048788417350678,drama romance nm0770005 nm0503567 nm0300589 nm1787532 nm0154187 nm3236340
tt4193400,Der Staat gegen Fritz Bauer,0.7192165265364127,biography drama thriller nm0470081 nm0458460 nm1665537 nm3046996 nm0778335 nm0088935
tt4195278,Bana Masal Anlatma,0.7574731016724372,comedy fantasy romance nm4342198 nm5561251 nm4245240 nm1892960 nm4873935 nm1759893
tt4196450,The Birth of a Nation,0.6928474516354064,biography drama history nm1676649 nm1676649 nm2309517 nm0000542 nm0355097 nm0095478
tt4196776,Jason Bourne,0.7091679156627162,action thriller nm0339030 nm0000354 nm0000169 nm2539953 nm0001993 nm0005466
tt4196848,Mr. Church,0.7965883617861808,comedy drama nm0000915 nm0000552 nm1429380 nm0001523 nm1882152 nm4867258
tt4209788,Molly's Game,0.7927502057835979,biography crime drama nm0815070 nm1567113 nm0252961 nm0000126 nm0148418 nm0834989
tt4210080,The Confirmation,0.6787432964578365,adventure comedy drama nm1504572 nm0654110 nm0004742 nm5897057 nm0864997 nm0065140
tt4217392,Gong fu yu jia,0.5916497966294977,action adventure comedy nm0867262 nm0000329 nm7344694 nm7094216 nm7796669 nm3810208
tt4218572,Widows,0.728535570616621,crime drama thriller nm2588606 nm0205626 nm0735442 nm4456120 nm0000553 nm1256532
tt4218696,The Wall,0.6667045444846259,action drama thriller nm0510731 nm1093951 nm1078479 nm1821298 nm0510731 nm3742281
tt4225622,The Babysitter,0.6875110121999612,comedy horror nm0629334 nm6237346 nm3034977 nm2064412 nm2443438 nm2254074
tt4226388,Victoria,0.806446882366424,crime drama romance nm0771923 nm4663937 nm1035643 nm4453291 nm2916919 nm1090576
tt4229236,Cobain: Montage of Heck,0.7877566638804756,animation biography documentary nm0605137 nm0001052 nm7309288 nm7309289 nm7309290 nm7309291
tt4230700,Complete Unknown,0.6171497016708533,drama mystery nm0551358 nm0788335 nm0001838 nm5846771 nm7427726 nm3463736
tt4238858,The Fits,0.6876065102277661,drama music nm2326407 nm7513399 nm7513400 nm7513401 nm7839130 nm7513402
tt4240654,Siccîn,0.6547619913816978,horror nm2201450 nm6174201 nm1125178 nm9728070 nm6946594 nm3739661
tt4244162,Beta Test,0.5352187366359883,action sci-fi thriller nm2422911 nm0071847 nm0005478 nm0000798 nm0645785 nm0373994
tt4244994,The Last Duel,0.7926490297553422,action drama history nm0000631 nm0000354 nm3485845 nm3069650 nm0910040 nm0000255
tt4244998,Alpha,0.7069082601351179,action adventure drama nm0400436 nm2240346 nm1778512 nm5105099 nm0401638 nm0853573
tt4255110,Contracted: Phase II,0.5998340375284423,drama horror thriller nm1141362 nm0580290 nm0657734 nm2284726 nm4741273 nm2931190
tt4255304,The Void,0.6379623302706433,horror mystery sci-fi nm2860882 nm2725627 nm0690803 nm0920564 nm2771798 nm1182008 nm1016334
tt4257858,Going Clear: Scientology and the Prison of Belief,0.8393559308744555,documentary nm0316795 nm0353673 nm0000892 nm7083264 nm1719336 nm0000237
tt4257926,Miracles from Heaven,0.7490227295230782,biography drama family nm0726638 nm0004950 nm4814017 nm0376540 nm3276835 nm6858597
tt4257940,The Lost Husband,0.6601514931639182,drama romance nm0907328 nm0004753 nm0241049 nm0004887 nm7257831 nm0005130
tt4258292,Yennai Arindhaal,0.7458797670594751,action crime drama nm1069826 nm0015001 nm4521975 nm1375534 nm2011932 nm10396177
tt4258698,Southside with You,0.6734298254045317,biography drama history nm1973681 nm1754366 nm4554036 nm0068599 nm0887363 nm2362332
tt4262980,Shin Gojira,0.7235338743636094,action drama horror nm0030417 nm0383688 nm4056296 nm0847570 nm1595000 nm0652592 nm0256628
tt4263482,The VVitch: A New-England Folktale,0.7516787914746321,drama fantasy horror nm3211470 nm5896355 nm0408591 nm0225483 nm0724995 nm4308860
tt4264426,Bite,0.5921251961823369,horror nm2029106 nm3965943 nm5545145 nm4630926 nm5362985 nm5051981
tt4265508,Amateur Night,0.5999431186989141,comedy nm0011639 nm0843467 nm0004755 nm2857778 nm0864308 nm1447088 nm1200748
tt4266076,La nuit a dévoré le monde,0.6500775604615218,drama horror thriller nm9572719 nm0509264 nm0267042 nm0491777 nm3335498 nm1268968
tt4266638,Krisha,0.7309089382759291,drama nm4099092 nm0265519 nm4478357 nm5841230 nm1953775 nm5841227
tt4267026,Hell House LLC,0.6845488556530752,horror mystery nm3192191 nm4420373 nm4523179 nm3596336 nm1678610 nm3410808
tt4270516,Grandma,0.708009612540976,comedy drama nm0919369 nm0005499 nm3400186 nm0001315 nm0339460 nm3163793
tt4271820,O Kadhal Kanmani,0.7401724874422303,drama musical romance nm0711745 nm4921260 nm3383930 nm0695177 nm7118554 nm6678966
tt4272866,Bakemono no ko,0.7937129026236478,action adventure animation nm0396074 nm0945131 nm0594497 nm2202409 nm5620173 nm0945377
tt4273292,Under the Shadow,0.7220668556398125,drama fantasy horror nm2035118 nm1735235 nm7321254 nm2373989 nm4256281 nm7289094
tt4273800,The Good Nurse,0.7276462256156325,biography crime drama nm2105585 nm1519666 nm1567113 nm3236205 nm2869419 nm14163857
tt4273886,Byuti insaideu,0.7386770356101924,drama fantasy romance nm6972592 nm2174122 nm6124994 nm1392075 nm2075270 nm1030523
tt4276820,The Founder,0.7716276750012615,biography drama nm0359387 nm0000474 nm0644406 nm0002253 nm0004802 nm1145983
tt4281724,Terrifier,0.6078709717903058,horror thriller nm2093171 nm3957052 nm5394181 nm7476686 nm3313554 nm3975186
tt4284010,"What Happened, Miss Simone?",0.7790782171962298,biography documentary music nm0305017 nm0800510 nm0835159 nm1457397 nm0787142 nm0918081
tt4285496,El abrazo de la serpiente,0.809587095489139,adventure biography drama nm1458734 nm7047915 nm0082052 nm7047916 nm1542362 nm7047917
tt4287320,The Circle,0.5849456542118558,drama mystery sci-fi nm1242054 nm0914612 nm0000158 nm3915784 nm1294664 nm0000444
tt4288636,James White,0.7228545462216833,drama nm1317614 nm3571592 nm0633223 nm3264596 nm0515296 nm4689170
tt4291590,Évolution,0.6465815259010255,drama horror mystery nm0352968 nm6996153 nm3646923 nm0663139 nm7625568 nm5856828
tt4291600,Lady Macbeth,0.7212288857984568,drama romance nm4399706 nm6073955 nm4008605 nm1746997 nm7609875 nm0265457
tt4294052,Shingeki no kyojin: Endo obu za wârudo,0.5776495569396422,action adventure fantasy nm0383688 nm2067218 nm4056296 nm1959800
tt4298958,An,0.7590561341661602,drama nm0442905 nm0452817 nm0619185 nm3887352 nm0594684 nm0847602
tt4299300,Mein Blind Date mit dem Leben,0.7178120016088111,biography comedy drama nm0745131 nm0880518 nm0559326 nm1031534 nm0902083 nm0374901
tt4300480,Veloce come il vento,0.7229385200685579,drama sport nm2100536 nm0009629 nm7006860 nm0337220 nm0320232 nm3642867
tt4302938,Kubo and the Two Strings,0.8227258010238344,action adventure animation nm1325899 nm0000234 nm3280686 nm0000190 nm0000146 nm0882853
tt4302956,Kis Kisko Pyaar Karoon,0.6297503815495311,comedy romance nm0122216 nm0122217 nm12226141 nm6151574 nm3080120 nm1967908 nm5262126 nm5675978
tt4303340,I Am Not a Serial Killer,0.666453493002924,crime drama horror nm0639376 nm2504006 nm0000502 nm0292182 nm7910293 nm0311297
tt4305148,Lovesong,0.6714111006624354,drama romance nm0811611 nm2142336 nm0540441 nm7764877 nm1560977
tt4309356,Sarmasik,0.7997000106826154,drama fantasy thriller nm3796645 nm3312754 nm3395875 nm3692801 nm4369644 nm2240777
tt4323594,Ya no estoy aquí,0.7434894892404453,drama nm3305020 nm10769385 nm6711619 nm7378965 nm11569758 nm5501500
tt4326444,Julieta,0.7511246250060933,drama mystery romance nm0000264 nm0840772 nm1246047 nm1268637 nm2285844 nm0334882
tt4328094,Impossible Monsters,0.5493936760938116,thriller nm3066548 nm0100381 nm0732309 nm0654369 nm2949014 nm3217416
tt4329810,21 Years: Quentin Tarantino,0.7254166139450073,documentary nm0940035 nm1057928 nm0085405 nm0001136 nm0001233 nm0004937
tt4330758,Black Hawk Down,0.8255287082721857,documentary nm1019368 nm1428596 nm4851401 nm7473520 nm1019368
tt4331970,Quand on a 17 ans,0.729744692580007,drama romance nm0029242 nm0452161 nm3197772 nm7035606 nm0520870 nm1136110
tt4332232,Fractured,0.6975478373673096,drama mystery thriller nm0026442 nm0941777 nm1143816 nm9931333 nm0027957 nm0864997
tt4333674,Hunterrr,0.7154083202209923,comedy romance nm2862844 nm3761132 nm2331000 nm3256907 nm6421776 nm3581596
tt4334266,The Bad Batch,0.5724231892097373,action horror mystery nm3235877 nm4025229 nm0597388 nm7633342 nm0000206 nm0000120
tt4341582,Queen of Katwe,0.7683850825545656,biography drama sport nm0619762 nm8136461 nm0654648 nm2143282 nm8421695 nm7375926
tt4348012,Mayhem,0.6846332406884245,action comedy horror nm1362570 nm3081796 nm3034977 nm0104526 nm0157410 nm0289098
tt4351548,Bomb City,0.7069459680489597,crime drama nm5399468 nm4504897 nm0607703 nm5404668 nm6669213 nm2943468
tt4353250,The Last Black Man in San Francisco,0.7629972919696998,drama nm7050300 nm8629338 nm3718007 nm1726032 nm0036651 nm0258402
tt4353270,Echo Boomers,0.6044742112955764,action crime drama nm4395296 nm0788335 nm2200639 nm1641117 nm8004570 nm3967796
tt4353996,Kongens Nei,0.7309548459068558,biography drama history nm0691547 nm0159802 nm0471601 nm0548686 nm0637259 nm7416233
tt4354756,The Wave,0.6598162435046485,sci-fi thriller nm2611971 nm2611074 nm0519043 nm0281107 nm2316016 nm0265668
tt4356480,The Healer,0.6797174729991473,comedy drama family nm1184336 nm2719825 nm0000596 nm2569832 nm0306201 nm7453752
tt4357394,Tau,0.6291180235614078,horror sci-fi thriller nm1730090 nm2140860 nm4534098 nm0000198 nm3834777 nm8107631
tt4359416,Taxi,0.7573616521062569,comedy drama nm0070159 nm0070159 nm7326356
tt4361050,Ouija: Origin of Evil,0.6668928813762731,drama horror mystery nm1093039 nm0714147 nm5157662 nm2399383 nm0001794 nm3915884
tt4364194,The Peanut Butter Falcon,0.8106193916682606,adventure comedy drama nm2436566 nm1916835 nm5789377 nm0682283 nm0424848 nm0001136 nm0479471
tt4370784,Les innocentes,0.7490358995106194,drama history nm0284774 nm3650704 nm0125588 nm0474492 nm0531195 nm2251846
tt4372390,Detour,0.6659694619474147,action thriller nm1247462 nm4446467 nm1710309 nm2525790 nm0610459 nm0001487
tt4374460,Aferim!,0.75776658746418,adventure comedy drama nm1257492 nm2276340 nm7067026 nm1766976 nm1216209 nm0315640
tt4375438,El club,0.7422549456650664,drama mystery thriller nm1883257 nm0998846 nm9928618 nm0954222 nm1448486 nm0882994
tt4381236,The Greasy Strangler,0.6322532509584937,comedy horror nm1671995 nm0820767 nm2862369 nm2037015 nm6304602 nm0628951
tt4382552,Hot Girls Wanted,0.6580501129628507,documentary nm4991098 nm4991143 nm6414139 nm7139818 nm6367070 nm7361618 nm7378139
tt4382824,Army of One,0.597175785964783,biography comedy crime nm0153078 nm0000115 nm1258970 nm1018488 nm0149447
tt4382872,Extraction,0.5067027334168889,action thriller nm1921345 nm0000246 nm1553725 nm2442289 nm0000665 nm2282254
tt4383594,Nine Lives,0.586283139695871,comedy drama family nm0001756 nm0000228 nm0004950 nm2064412 nm0385644 nm0176175
tt4385888,20th Century Women,0.774300073406461,comedy drama nm0590122 nm0000906 nm1102577 nm1950086 nm0001082 nm6722749
tt4387040,Airlift,0.8354258425375908,action drama history nm1329166 nm0474774 nm1909661 nm1122912 nm1388463 nm4189429
tt4392454,Slumlord,0.6069685380913415,crime horror thriller nm15658914 nm7082397 nm3270793 nm1295887 nm2826867 nm2651191 nm3526993
tt4392770,Always Shine,0.6315957094827774,drama horror mystery nm3046419 nm4496875 nm2624186 nm1494818 nm1637961 nm4337039
tt4399594,Fitoor,0.6216526216786419,drama romance nm0438461 nm3169069 nm1229940 nm0007102 nm1178211 nm1069034
tt4399952,The Lodgers,0.5882351952602969,drama horror mystery nm1746948 nm5256984 nm2389463 nm1638294 nm0103195 nm0641421
tt4400038,Chocolat,0.7196626807630259,biography drama nm0954704 nm1082477 nm0858022 nm1202905 nm0332709 nm0682692
tt4400058,Babysitting 2,0.6788843524372384,comedy nm1318381 nm3743617 nm3743617 nm3034680 nm0220798 nm3851426 nm0002010
tt4400994,The Ballad of Lefty Brown,0.6726382270586272,action drama western nm1474337 nm0000597 nm0001228 nm5413616 nm0000834 nm5121352
tt4404474,Kartoffelsalat - Nicht fragen!,0.3573761216340814,comedy horror nm5673990 nm1951510 nm5756431 nm0905102
tt4411504,El Clan,0.7222235233642561,biography crime drama nm0871086 nm0289856 nm7506705 nm2306611 nm7506707 nm1244060
tt4411584,The Secret: Dare to Dream,0.69166259064296,drama romance nm0855035 nm0005017 nm0524197 nm0922927 nm0005278 nm5109998
tt4411596,My Cousin Rachel,0.6491967683490547,drama mystery romance nm0585011 nm0001838 nm3510471 nm0334441 nm0322513 nm0269419
tt4420704,Kedi,0.7810222689610677,documentary nm2167704 nm10220241 nm9370003 nm10220242 nm10220243 nm12460527
tt4425064,Steve Jobs: The Man in the Machine,0.7085331644234779,biography documentary nm0316795 nm0423418 nm0316795 nm0941967 nm5519313 nm0124309
tt4425200,John Wick: Chapter 2,0.7948880709056279,action crime thriller nm0821432 nm0000206 nm1249052 nm0574534 nm3199307 nm0996669
tt4428398,Paws of Fury: The Legend of Hank,0.6353663214119543,action adventure animation nm0047193 nm0462988 nm0591450 nm0148418 nm0000168 nm0315041 nm11736096 nm0000316
tt4428728,Braqueurs,0.6714589167574653,action crime drama nm2182866 nm0098793 nm0332267 nm1763487 nm5005426 nm2162501
tt4428788,Marguerite,0.7059084581337874,comedy drama music nm0316306 nm0296594 nm0545838 nm0268949 nm1817887 nm0530781
tt4428814,La loi du marché,0.7031614645129258,drama nm0110300 nm0512071 nm7379140 nm7379141 nm4826513 nm3592232
tt4429128,Papanasam,0.8156249888548645,crime drama thriller nm2572228 nm0352032 nm0310221 nm3223429 nm6189601 nm5242011
tt4429160,Red Shoes and the Seven Dwarfs,0.6770605755360285,action adventure animation nm1406845 nm7464857 nm9045599 nm1631269 nm3510471 nm0000153 nm0711110 nm0911320
tt4429194,Bonjour Anne,0.6377321368806053,comedy drama romance nm0178880 nm0000178 nm0895752 nm0000285 nm0862854 nm0622769
tt4430136,Pyaar Ka Punchnama 2,0.7567623151433931,comedy drama romance nm3060331 nm4449711 nm0438484 nm2194798 nm2410391 nm7674770
tt4430212,Drishyam,0.8712821450584489,crime drama mystery nm1723225 nm0222426 nm1328152 nm0007102 nm0438494 nm7181900
tt4432480,RangiTaranga,0.8205328297667814,mystery thriller nm4093647 nm7111158 nm7111159 nm4419440 nm0474871 nm2867072
tt4434004,Udta Punjab,0.8064440756412947,action crime drama nm1322477 nm1372788 nm1017633 nm0004626 nm4362492 nm0442479
tt4435072,Liger,0.3164781032349002,action drama romance nm0700872 nm0221218 nm0005512 nm4797922 nm9203528 nm0747172
tt4437216,Goat,0.6328183041034312,drama nm0624157 nm3115493 nm2679917 nm5871038 nm2974069 nm4722966
tt4438848,Neighbors 2: Sorority Rising,0.6151548492391163,comedy nm0831557 nm0736622 nm0126284 nm1374980 nm1631269 nm0054697
tt4439120,Riaru onigokko,0.6594416559389435,action drama fantasy nm0814469 nm3980160 nm3380697 nm3940196 nm5155828 nm7162479
tt4439620,Redemption Day,0.5149847738254926,action drama thriller nm2717110 nm0235427 nm2100657 nm0000412 nm2958806 nm0233027
tt4441280,El cadáver de Anna Fritz,0.6474091314960403,drama thriller nm1791902 nm3317281 nm2293451 nm3126619 nm2986701 nm1564103
tt4442758,Temper,0.7435096406322085,action crime drama nm0700872 nm1694524 nm2570245 nm0695177 nm0692586 nm4659203
tt4443658,Better Watch Out,0.6959388404442903,comedy horror thriller nm2577199 nm4609822 nm5920962 nm4590837 nm6590527 nm4223882
tt4444956,Once Upon a Time in London,0.5988404908805329,crime history nm0750121 nm1316819 nm0065874 nm3322260 nm0242830 nm0311431
tt4450706,Kocan Kadar Konus,0.6602164063645736,comedy drama fantasy nm1738966 nm1759326 nm1732318 nm0785040 nm3459164 nm1699313
tt4451458,Poesía sin fin,0.745587666510471,biography drama fantasy nm0423524 nm0423523 nm0423526 nm5441632 nm4286535
tt4456982,No Deposit,0.6254078431511334,drama nm0195264 nm0024179 nm0000838 nm0088379 nm0001075 nm0195264
tt4457344,Dave Made a Maze,0.6731078659813754,adventure comedy fantasy nm1826889 nm4508906 nm2326897 nm0123951 nm0172082 nm0970761
tt4458206,Kod Adi K.O.Z.,0.2567664333956153,crime mystery nm2930027 nm1203229 nm1127784 nm0477978 nm2127959 nm8325425
tt4460792,Calm with Horses,0.7039338146644835,crime drama thriller nm5116688 nm4008605 nm4422686 nm0138820 nm0932837 nm0990210
tt4460800,The Kitchen,0.5751950740577843,adventure drama sci-fi nm2257207 nm4567736 nm1872945 nm13531904 nm10587791 nm9993535 nm15551584
tt4463816,Terminal,0.5857373783569643,action comedy crime nm2389363 nm3053338 nm0670408 nm0002077 nm0000196
tt4463894,Shaft,0.6866876678715507,action comedy crime nm1103162 nm0000168 nm1900772 nm0745780 nm0356021 nm3381295
tt4465156,Unbreakable Souls,0.628984140015177,drama mystery thriller nm1738420 nm1738420 nm7086511 nm0479334 nm3775036 nm5730846
tt4465564,Fifty Shades Darker,0.5021866767665184,drama mystery romance nm0001226 nm0424848 nm1946193 nm0425053 nm3037833 nm2757333
tt4465572,American Woman,0.7051916847372328,drama mystery nm0779265 nm1092227 nm3650037 nm2310589 nm0376716 nm11214626
tt4466490,Sieranevada,0.7290891632178909,comedy drama nm1090998 nm9198182 nm2409524 nm0097718 nm11033327 nm1569349
tt4466936,"Un peu, beaucoup, aveuglément!",0.6913122082958998,comedy romance nm0180404 nm0076889 nm0180404 nm2524823 nm0243620 nm0644314
tt4468634,Certain Women,0.6827610802887981,drama nm0716980 nm0931329 nm0829576 nm0000368 nm0001457 nm0364813
tt4468740,Paddington 2,0.8303857122172627,adventure comedy family nm1653753 nm0924210 nm0000424 nm0095017 nm1020089 nm0002091
tt4471908,Prizefighter: The Life of Jem Belcher,0.6466059200715988,biography drama history nm5056682 nm4677272 nm0935653 nm0000128 nm0190744 nm0562003
tt4477292,Cosmos,0.6536345335674997,adventure mystery sci-fi nm4873470 nm4873574 nm7149730 nm7149731 nm1955368 nm8322900 nm5152409
tt4477536,Fifty Shades Freed,0.4955394837252704,drama mystery romance nm0001226 nm0424848 nm1946193 nm0425053 nm3037833 nm1357683
tt4479380,SAS: Red Notice,0.5881397917577617,action thriller nm0994368 nm1537825 nm3199307 nm0785227 nm4789912 nm2584392
tt4481066,Giant Little Ones,0.7374119025530584,drama nm0067101 nm5946818 nm5795728 nm6883785 nm0004742 nm0001492
tt4481414,Gifted,0.8120263503215795,drama nm1989536 nm0262635 nm5085683 nm0242026 nm0818055 nm2809577
tt4481514,The House,0.6084682572266854,comedy crime nm1157527 nm0002071 nm0688132 nm1364532 nm1727621 nm1802209
tt4486986,All I See Is You,0.6040310017503903,drama mystery nm0286975 nm0515116 nm0164809 nm1501738 nm2087841 nm6544637
tt4489416,Kokoro ga sakebitagatterunda.,0.7321556075662777,animation drama family nm2171473 nm5667822 nm2146022 nm6233871 nm2893431 nm4895241
tt4494718,Final Portrait,0.6659203254515498,biography comedy drama nm0001804 nm0001691 nm2309517 nm0001724 nm0856500 nm0993242
tt4495098,Gran Turismo,0.7591808095017885,action adventure drama nm0088955 nm1092086 nm0089217 nm5994098 nm3042346 nm6651162
tt4500922,Maze Runner: The Death Cure,0.6774192969727597,action adventure sci-fi nm1226871 nm3729721 nm3859624 nm2546012 nm1032473 nm2766708
tt4501244,Why Him?,0.6669559466042488,comedy nm0357453 nm3614913 nm0290556 nm0024425 nm0147825 nm0827307
tt4501454,The Meddler,0.6743296082928653,comedy drama romance nm1032521 nm0000215 nm0126284 nm0799777 nm4273797
tt4503598,Emelie,0.6017282755860525,horror mystery thriller nm2836676 nm0092961 nm3019095 nm7182217 nm6935437 nm1581522
tt4504044,The Prodigy,0.6392404154823867,fantasy horror mystery nm1130275 nm2279940 nm7669135 nm1312105 nm0272173 nm1145263
tt4511200,Manifesto,0.6851293648243553,drama nm2143474 nm0000949 nm8109101 nm4879824
tt4513316,Novitiate,0.6928555050685501,drama nm0079448 nm0502425 nm1274602 nm9844100 nm2263655 nm1882929
tt4513674,Café Society,0.7074515530870852,comedy drama romance nm0000095 nm0251986 nm0829576 nm0136797 nm0515116 nm0498247
tt4513678,Ghostbusters: Afterlife,0.7511487544743838,adventure comedy fantasy nm0718646 nm4689420 nm0748620 nm6016511 nm5085683 nm10594234
tt4516162,Martin Eden,0.7181678454062186,drama romance nm2754122 nm2143950 nm7607524 nm5003477 nm0502813 nm10327406
tt4520364,Morgan,0.6279805171994065,action horror sci-fi nm0779524 nm0544718 nm5896355 nm3310211 nm3307735 nm0429363
tt4520988,Frozen II,0.7299289190887638,adventure animation comedy nm0118333 nm1601644 nm0068338 nm0579953 nm1265802 nm2676147 nm1250791
tt4530422,Overlord,0.7080486935419276,action horror sci-fi nm1170339 nm5381254 nm0751518 nm7230577 nm1561982 nm1910274
tt4530884,I Spit on Your Grave III: Vengeance Is Mine,0.57687335446933,horror thriller nm0770942 nm1713632 nm0484916 nm0571630 nm0389527
tt4532038,The War with Grandpa,0.6218211290397153,comedy drama family nm0384722 nm0000134 nm0000235 nm1443527 nm4625502 nm1404824
tt4532826,Robin Hood,0.5758016063366821,action adventure drama nm1163264 nm5473782 nm0004937 nm0578853 nm2016723
tt4535650,Dilwale,0.5620666926660656,action comedy drama nm1460159 nm0451321 nm0004418 nm3315894 nm5305841
tt4536768,Science Fiction Volume One: The Osiris Child,0.6172911922856196,action adventure drama nm2325065 nm1553725 nm0534205 nm1456970 nm1047329 nm0341737
